roi_folder,imaging_row,display_construct,display_fluorTag,display_fluorOrganelle,display_organelle,display_fluor,mount_orientation,birthday,age_tiff,n_tiffs,n_tiffs_cama,n_tiffs_camb,n_tiffs_cam2,n_tiffs_unknown_cam,mom_transgene,dad_transgene,injected_plasmid,injected_rna,linkage_class,construct_source,tg_display,display_constructs,display_fluors,display_organelle_treatment_aware,display_fluors_treatment_aware
Exploratory_fish/20251211_microtubule/fish2_r2,direct_15,tg(pdqm-132)361,tdmSG-2xLynk(N),tdmSG-membrane,membrane,sg,DH,12/10/25,,128,128,0,0,0,,pdqm-132(361),,,direct,direct,pdqm-132(361),tg(pdqm-132)361,sg,membrane,sg
Janelia_Fish/20250731_mito-mSC3,manual_14,rna(mgco-35),rna(mScarlet3S2-2Xcox8A(N)),rna(mScarlet3S2-mitochondria),mitochondria,scarlet3s2,,,,298,0,297,0,1,,,,mgco-35,direct_by_clue_map,manual,,rna(mgco-35),scarlet3s2,rna(mitochondria),rna(scarlet3s2)
Janelia_Fish/20250731_mito-mSC3/fish2_roi1,manual_14,rna(mgco-35),rna(mScarlet3S2-2Xcox8A(N)),rna(mScarlet3S2-mitochondria),mitochondria,scarlet3s2,,,,179,0,179,0,0,,,,mgco-35,direct_by_clue_map,manual,,rna(mgco-35),scarlet3s2,rna(mitochondria),rna(scarlet3s2)
Janelia_Fish/20250731_mito-mSC3/fish2_roi2,manual_14,rna(mgco-35),rna(mScarlet3S2-2Xcox8A(N)),rna(mScarlet3S2-mitochondria),mitochondria,scarlet3s2,,,,118,0,118,0,0,,,,mgco-35,direct_by_clue_map,manual,,rna(mgco-35),scarlet3s2,rna(mitochondria),rna(scarlet3s2)
Janelia_Fish/20250807_golgi-mSG_ER-mSC3,manual_17,rna(mgco-7); rna(mgco-36),rna(mStayGold; mScarlet3S2-sec61b(N)),rna(mStayGold-cytosol; mScarlet3S2-ER),cytosol; ER,staygold; scarlet3s2,,,,2,1,1,0,0,,,,"mgco-7, mgco-36",direct_by_clue_map,manual,,rna(mgco-7); rna(mgco-36),staygold; scarlet3s2,rna(cytosol; ER),rna(staygold; scarlet3s2)
Janelia_Fish/20250813_lamp1-mSC3/fish1/roi1,manual_7,rna(mgco-37),rna(mScarlet3S2-LAMP1(N)),rna(mScarlet3S2-lysosome),lysosome,scarlet3s2,,,,120,60,60,0,0,,,,mgco-37,direct_by_clue_map,manual,,rna(mgco-37),scarlet3s2,rna(lysosome),rna(scarlet3s2)
Janelia_Fish/20250813_lamp1-mSC3/fish1/roi2,manual_7,rna(mgco-37),rna(mScarlet3S2-LAMP1(N)),rna(mScarlet3S2-lysosome),lysosome,scarlet3s2,,,,14,0,14,0,0,,,,mgco-37,direct_by_clue_map,manual,,rna(mgco-37),scarlet3s2,rna(lysosome),rna(scarlet3s2)
Janelia_Fish/20250813_lamp1-mSC3/fish2/roi1,manual_7,rna(mgco-37),rna(mScarlet3S2-LAMP1(N)),rna(mScarlet3S2-lysosome),lysosome,scarlet3s2,,,,20,0,20,0,0,,,,mgco-37,direct_by_clue_map,manual,,rna(mgco-37),scarlet3s2,rna(lysosome),rna(scarlet3s2)
Janelia_Fish/20250813_lamp1-mSC3/fish2/roi2,manual_7,rna(mgco-37),rna(mScarlet3S2-LAMP1(N)),rna(mScarlet3S2-lysosome),lysosome,scarlet3s2,,,,20,0,20,0,0,,,,mgco-37,direct_by_clue_map,manual,,rna(mgco-37),scarlet3s2,rna(lysosome),rna(scarlet3s2)
Janelia_Fish/20250813_lamp1-mSC3/fish2/roi3,manual_7,rna(mgco-37),rna(mScarlet3S2-LAMP1(N)),rna(mScarlet3S2-lysosome),lysosome,scarlet3s2,,,,2,0,2,0,0,,,,mgco-37,direct_by_clue_map,manual,,rna(mgco-37),scarlet3s2,rna(lysosome),rna(scarlet3s2)
Janelia_Fish/20250813_lamp1-mSC3/fish2/roi4,manual_7,rna(mgco-37),rna(mScarlet3S2-LAMP1(N)),rna(mScarlet3S2-lysosome),lysosome,scarlet3s2,,,,60,0,60,0,0,,,,mgco-37,direct_by_clue_map,manual,,rna(mgco-37),scarlet3s2,rna(lysosome),rna(scarlet3s2)
Janelia_Fish/20250821_tubulin-mSG/fish1,direct_131,plasmid(mgco-32),plasmid(mStayGold),plasmid(mStayGold-cytosol),cytosol,staygold,,,,29,29,0,0,0,,,mgco-32,,direct,direct,,plasmid(mgco-32),staygold,plasmid(cytosol),plasmid(staygold)
Janelia_Fish/20250821_tubulin-mSG/fish2_roi1,direct_131,plasmid(mgco-32),plasmid(mStayGold),plasmid(mStayGold-cytosol),cytosol,staygold,,,,280,280,0,0,0,,,mgco-32,,direct,direct,,plasmid(mgco-32),staygold,plasmid(cytosol),plasmid(staygold)
Janelia_Fish/20250829_lifeact-mSG/fish3_roi1,manual_11,rna(mgco-34),rna(mStayGold-lifeact(N)),rna(mStayGold-actin),actin,staygold,,,,197,176,5,0,16,,,,mgco-34,direct_by_clue_map,manual,,rna(mgco-34),staygold,rna(actin),rna(staygold)
Janelia_Fish/20250829_lifeact-mSG/fish3_roi1-2,manual_11,rna(mgco-34),rna(mStayGold-lifeact(N)),rna(mStayGold-actin),actin,staygold,,,,180,168,4,0,8,,,,mgco-34,direct_by_clue_map,manual,,rna(mgco-34),staygold,rna(actin),rna(staygold)
Janelia_Fish/20250829_lifeact-mSG/fish3_roi1-3,manual_11,rna(mgco-34),rna(mStayGold-lifeact(N)),rna(mStayGold-actin),actin,staygold,,,,96,91,1,0,4,,,,mgco-34,direct_by_clue_map,manual,,rna(mgco-34),staygold,rna(actin),rna(staygold)
Korra_Foundation/20250428_mem_histone/fish1_72hpf/roi1_tail,direct_217,rna(pdqm-117) > tg(pdqm-5)301,rna(mScarlet3S2-H2B(N)) > tdmSG-2xLynk(N),rna(mScarlet3S2-histone) > tdmSG-membrane,histone; membrane,scarlet3s2; sg,DT,4/26/25,,3677,1801,1603,117,156,pdqm-5(301),pdqm-5(301),,pdqm-117,direct,direct,pdqm-5(301),rna(pdqm-117) > tg(pdqm-5)301,scarlet3s2; sg,rna(histone) > membrane,rna(scarlet3s2) > sg
Korra_Foundation/20250428_mem_histone/fish1_72hpf/roi2_hindbrain_spine,direct_217,rna(pdqm-117) > tg(pdqm-5)301,rna(mScarlet3S2-H2B(N)) > tdmSG-2xLynk(N),rna(mScarlet3S2-histone) > tdmSG-membrane,histone; membrane,scarlet3s2; sg,DT,4/26/25,,13413,6542,4880,852,1139,pdqm-5(301),pdqm-5(301),,pdqm-117,direct,direct,pdqm-5(301),rna(pdqm-117) > tg(pdqm-5)301,scarlet3s2; sg,rna(histone) > membrane,rna(scarlet3s2) > sg
Korra_Foundation/20250429_mem_cytosol/fish1_24hpf/roi1,direct_216,plasmid(pdqm-140) > tg(pdqm-5)301,plasmid(mGold2s) > tdmSG-2xLynk(N),plasmid(mGold2s-cytosol) > tdmSG-membrane,cytosol; membrane,gold2s; sg,VHUHD,4/28/25,,10311,8456,0,795,1060,pdqm-5(301),pdqm-5(301),pdqm-140,,direct,direct,pdqm-5(301),plasmid(pdqm-140) > tg(pdqm-5)301,gold2s; sg,plasmid(cytosol) > membrane,plasmid(gold2s) > sg
Korra_Foundation/20250429_mem_cytosol/fish1_24hpf/roi1_test,direct_216,plasmid(pdqm-140) > tg(pdqm-5)301,plasmid(mGold2s) > tdmSG-2xLynk(N),plasmid(mGold2s-cytosol) > tdmSG-membrane,cytosol; membrane,gold2s; sg,VHUHD,4/28/25,,517,240,4,117,156,pdqm-5(301),pdqm-5(301),pdqm-140,,direct,direct,pdqm-5(301),plasmid(pdqm-140) > tg(pdqm-5)301,gold2s; sg,plasmid(cytosol) > membrane,plasmid(gold2s) > sg
Korra_Foundation/20250429_mem_cytosol/fish2_48hpf/roi1,direct_214,plasmid(pdqm-140) > tg(pdqm-5)301,plasmid(mGold2s) > tdmSG-2xLynk(N),plasmid(mGold2s-cytosol) > tdmSG-membrane,cytosol; membrane,gold2s; sg,DH,4/28/25,,3579,3348,0,99,132,pdqm-5(301),pdqm-5(301),pdqm-140,,direct,direct,pdqm-5(301),plasmid(pdqm-140) > tg(pdqm-5)301,gold2s; sg,plasmid(cytosol) > membrane,plasmid(gold2s) > sg
Korra_Foundation/20250429_mem_cytosol/fish3_mem-halo_24hpf/roi1,direct_215,plasmid(pdqm-140) > tg(pswin-1)is01,plasmid(mGold2s) > halo-2xLynk(N),plasmid(mGold2s-cytosol) > halo-membrane,cytosol; membrane,gold2s; halo,DH,4/29/25,,117,52,9,24,32,pswin-1(is01),pswin-1(is01),pdqm-140,,direct,direct,pswin-1(is01),plasmid(pdqm-140) > tg(pswin-1)is01,gold2s; halo,plasmid(cytosol) > membrane,plasmid(gold2s) > halo
Korra_Foundation/20250429_mem_cytosol/fish3_mem-halo_24hpf/roi2,direct_215,plasmid(pdqm-140) > tg(pswin-1)is01,plasmid(mGold2s) > halo-2xLynk(N),plasmid(mGold2s-cytosol) > halo-membrane,cytosol; membrane,gold2s; halo,DH,4/29/25,,7806,3792,2560,623,831,pswin-1(is01),pswin-1(is01),pdqm-140,,direct,direct,pswin-1(is01),plasmid(pdqm-140) > tg(pswin-1)is01,gold2s; halo,plasmid(cytosol) > membrane,plasmid(gold2s) > halo
Korra_Foundation/20250429_mem_cytosol/fish4_mem-halo_48hpf/roi1,direct_213,plasmid(pdqm-140) > tg(pswin-1)is01,plasmid(mGold2s) > halo-2xLynk(N),plasmid(mGold2s-cytosol) > halo-membrane,cytosol; membrane,gold2s; halo,DT,4/29/25,,5180,2571,1664,405,540,pswin-1(is01),pswin-1(is01),pdqm-140,,direct,direct,pswin-1(is01),plasmid(pdqm-140) > tg(pswin-1)is01,gold2s; halo,plasmid(cytosol) > membrane,plasmid(gold2s) > halo
Korra_Foundation/20250429_mem_cytosol/fish4_mem-halo_48hpf/roi2,direct_213,plasmid(pdqm-140) > tg(pswin-1)is01,plasmid(mGold2s) > halo-2xLynk(N),plasmid(mGold2s-cytosol) > halo-membrane,cytosol; membrane,gold2s; halo,DT,4/29/25,,5583,2838,2304,189,252,pswin-1(is01),pswin-1(is01),pdqm-140,,direct,direct,pswin-1(is01),plasmid(pdqm-140) > tg(pswin-1)is01,gold2s; halo,plasmid(cytosol) > membrane,plasmid(gold2s) > halo
Korra_Foundation/20250429_mem_cytosol/fish4_mem-halo_48hpf/roi3,direct_213,plasmid(pdqm-140) > tg(pswin-1)is01,plasmid(mGold2s) > halo-2xLynk(N),plasmid(mGold2s-cytosol) > halo-membrane,cytosol; membrane,gold2s; halo,DT,4/29/25,,7457,3715,3028,306,408,pswin-1(is01),pswin-1(is01),pdqm-140,,direct,direct,pswin-1(is01),plasmid(pdqm-140) > tg(pswin-1)is01,gold2s; halo,plasmid(cytosol) > membrane,plasmid(gold2s) > halo
Korra_Foundation/20250513_skittles,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,6237,3885,770,667,915,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish1/roi1,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,229,134,42,22,31,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish1/roi2,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,186,105,39,18,24,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish1/roi2_2,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,126,66,18,18,24,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish10/roi1,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,288,180,80,12,16,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish11/roi1,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,288,180,80,12,16,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish12/roi1,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,72,45,6,9,12,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish12/roi2,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,72,45,6,9,12,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish12/roi3,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,90,63,6,9,12,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish13/roi1,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,72,45,6,9,12,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish13/roi2,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,72,45,6,9,12,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish13/roi3,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,72,45,6,9,12,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish13/roi4,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,72,45,6,9,12,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish14/roi1_brain,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,110,65,12,13,20,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish14/roi2_tailbud,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,90,63,6,9,12,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish15/roi1,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,195,162,12,9,12,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish15/roi2,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,144,117,6,9,12,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish15/roi3,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,144,117,6,9,12,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish15/roi4,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,144,117,6,9,12,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish16/roi1_brain,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,90,63,6,9,12,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish2/roi1,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,95,45,6,18,26,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish2/roi2,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,82,36,4,18,24,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish3/roi1,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,144,78,24,18,24,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish3/roi2,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,174,120,12,18,24,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish3/roi3,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,174,120,12,18,24,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish3/roi4,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,174,120,12,18,24,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish4/roi1,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,128,73,13,18,24,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish4/roi2,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,180,114,24,18,24,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish4/roi3,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,126,72,12,18,24,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish5/roi1,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,345,241,62,18,24,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish5/roi2,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,126,72,12,18,24,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish5/roi3,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,126,72,12,18,24,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
Korra_Foundation/20250513_skittles/fish5/roi4,manual_1,tg(pdqm-34)309,Electra2; mCitrine; mKOK; mKate2; mTFP1,Electra2-cytosol; mCitrine-cytosol; mKOK-cytosol; mKate2-cytosol; mTFP1-cytosol,cytosol,electra2; citrine; kok; kate2; tfp1,,,,126,72,12,18,24,pdqm-34(309),pdqm-34(309),,,direct_by_clue_map,manual,pdqm-34(309),tg(pdqm-34)309,electra2; citrine; kok; kate2; tfp1,cytosol,electra2; citrine; kok; kate2; tfp1
